date,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,Final_Community_Sum
11/04/2020 04:00,0.02,2.77,3.22,0.29,0.07,0.32,0.27,0.20,0.26,0.13,0.22,0.16,0.20,0.19,0.20,0.50,0.04,0.19,0.29,0.12,9.66
11/04/2020 05:00,0.05,1.16,1.13,0.35,0.07,0.20,0.30,1.80,0.33,1.01,0.20,0.18,0.41,0.20,0.28,0.51,0.04,0.23,0.25,0.13,8.84
11/04/2020 06:00,0.02,0.25,0.16,0.33,0.07,0.85,0.27,3.66,0.30,2.20,0.21,0.20,0.39,0.29,0.11,0.51,0.05,0.19,0.25,0.16,10.47
11/04/2020 07:00,0.05,0.85,0.14,0.40,0.16,1.20,0.73,4.51,0.53,4.35,0.48,0.14,0.57,0.60,0.55,0.49,0.16,0.30,0.29,0.16,16.65
11/04/2020 08:00,0.02,0.53,0.38,2.03,0.25,1.15,0.61,0.60,0.68,1.19,0.38,0.41,0.51,0.22,0.44,0.47,0.04,0.29,1.21,0.30,11.68
11/04/2020 09:00,0.06,0.37,0.23,0.82,0.12,0.24,1.53,0.85,0.39,0.34,1.49,0.47,0.35,0.25,0.52,0.64,0.56,0.69,0.59,0.06,10.58
11/04/2020 10:00,0.04,0.37,0.49,2.81,0.31,0.45,0.42,1.08,0.43,0.17,0.58,0.43,0.30,1.05,0.24,0.63,1.16,0.40,1.46,0.05,12.89
11/04/2020 11:00,0.05,0.41,0.53,2.30,0.70,0.39,0.33,0.25,1.42,0.13,0.27,0.33,0.23,0.74,0.41,0.53,0.05,0.31,0.97,0.57,10.89
11/04/2020 12:00,0.04,0.29,0.38,1.29,0.47,0.30,1.09,1.76,1.06,0.09,0.21,0.23,0.29,0.24,1.25,0.52,0.19,0.98,0.70,1.46,12.84
11/04/2020 13:00,0.04,0.28,0.61,0.57,0.34,0.62,0.64,0.48,0.39,0.73,0.15,0.22,0.30,0.61,0.51,0.64,0.22,0.46,1.23,0.33,9.39
11/04/2020 14:00,0.05,0.38,1.39,1.81,0.23,0.48,0.91,0.16,0.53,0.63,0.19,0.13,0.30,0.25,1.60,0.77,0.14,0.35,0.48,0.11,10.89
11/04/2020 15:00,0.04,0.73,0.44,2.16,0.41,0.50,0.52,0.48,0.67,0.32,2.36,0.68,0.39,0.51,0.68,1.76,0.06,1.20,0.32,0.11,14.31
11/04/2020 16:00,0.03,1.17,0.34,1.88,0.24,0.69,1.22,1.19,0.53,0.39,1.25,1.21,0.18,0.59,1.02,0.94,0.13,0.31,0.28,0.10,13.70
11/04/2020 17:00,0.02,1.80,0.50,0.89,0.44,0.61,1.61,0.67,2.01,0.76,0.48,0.70,1.12,0.85,1.72,0.57,0.06,0.84,0.76,0.05,16.45
11/04/2020 18:00,0.05,1.16,0.84,1.14,0.26,1.89,1.07,1.08,1.03,0.62,0.93,0.27,0.40,0.29,1.27,1.35,0.10,1.36,1.71,1.02,17.87
11/04/2020 19:00,0.02,0.88,1.52,0.61,0.17,4.58,0.78,1.37,0.88,1.43,1.97,0.28,0.34,0.37,1.23,2.32,0.18,0.25,0.80,0.78,20.77
11/04/2020 20:00,0.05,0.69,0.57,1.10,0.15,3.02,1.80,2.79,0.86,0.32,2.35,0.22,0.24,0.48,0.94,1.81,0.23,0.26,1.10,0.33,19.32
11/04/2020 21:00,0.02,0.78,0.65,0.54,0.26,1.70,0.91,2.28,0.75,0.58,0.88,0.15,0.10,0.46,0.51,0.84,0.26,0.27,0.97,0.24,13.14
11/04/2020 22:00,0.05,1.24,0.55,1.21,0.15,0.71,1.35,0.60,0.69,0.49,0.69,0.11,0.17,0.45,0.34,0.79,0.15,0.39,1.53,0.29,11.95
11/04/2020 23:00,0.02,0.40,0.58,0.39,0.05,0.53,1.12,0.30,0.79,0.23,0.35,0.13,0.68,0.33,0.19,0.70,0.13,0.26,1.44,0.32,8.96
12/04/2020 00:00,0.02,0.73,0.44,0.63,0.07,0.41,0.64,0.25,0.37,0.16,0.37,0.12,0.18,0.21,0.28,0.73,0.06,0.32,0.51,0.80,7.30
12/04/2020 01:00,0.04,0.15,0.15,0.61,0.06,0.47,0.39,0.25,0.29,0.21,0.21,0.16,0.18,0.23,0.13,0.66,0.05,0.30,0.26,0.10,4.89
12/04/2020 02:00,0.04,0.13,0.16,0.55,0.06,0.27,0.26,0.19,0.37,0.28,0.19,0.17,0.46,0.19,0.14,0.62,0.04,0.31,0.57,0.05,5.05
12/04/2020 03:00,0.02,1.01,0.14,0.65,0.06,0.34,0.35,0.25,0.26,0.21,0.21,0.13,0.33,0.26,0.10,0.55,0.04,0.30,0.20,0.07,5.49
12/04/2020 04:00,0.02,2.79,0.16,0.62,0.07,0.17,0.26,0.23,0.25,0.20,0.18,0.08,0.72,0.19,0.12,0.50,0.04,0.41,0.21,0.09,7.31
12/04/2020 05:00,0.05,1.21,2.85,0.54,0.07,0.26,1.20,1.79,0.35,1.08,0.21,0.10,0.37,0.22,0.11,0.49,0.04,0.37,0.23,0.08,11.63
12/04/2020 06:00,0.02,0.75,0.45,0.43,0.07,0.36,2.28,3.62,0.28,2.18,0.42,0.15,0.46,0.32,0.16,0.52,0.05,0.29,0.19,0.11,13.10
12/04/2020 07:00,0.02,0.86,0.16,0.43,0.21,0.14,2.63,3.96,0.45,5.39,0.46,0.32,2.67,0.25,1.63,0.50,0.36,0.36,0.16,0.11,21.07
12/04/2020 08:00,0.05,0.29,0.16,0.54,0.65,0.41,0.53,0.64,0.83,1.12,0.88,0.32,1.41,0.63,2.10,0.51,0.03,0.37,1.19,0.28,12.95
12/04/2020 09:00,0.01,0.16,0.31,1.48,0.29,0.17,0.39,0.42,0.60,0.14,1.64,0.37,0.38,1.08,0.74,0.47,0.03,0.80,0.25,0.08,9.79
12/04/2020 10:00,0.00,0.38,0.17,0.70,0.38,0.33,0.52,0.47,1.67,0.51,0.28,0.53,1.38,0.80,0.15,0.51,0.04,0.91,0.85,0.04,10.60
12/04/2020 11:00,0.00,0.21,0.25,1.36,0.15,0.67,0.45,1.05,1.85,0.55,0.31,0.23,2.00,1.63,0.14,0.50,0.05,1.99,0.96,0.21,14.57
12/04/2020 12:00,0.05,0.13,0.21,1.87,0.08,0.51,0.56,1.59,2.04,0.73,0.29,0.14,0.61,1.59,0.20,0.48,0.04,1.92,0.96,0.36,14.37
12/04/2020 13:00,0.00,0.20,0.23,2.07,0.09,0.32,0.54,1.46,0.94,1.02,0.32,0.36,0.36,3.21,0.13,0.50,0.04,1.88,0.28,1.14,15.10
12/04/2020 14:00,0.01,0.46,0.34,2.23,0.10,0.22,0.77,0.27,0.71,0.62,0.37,0.39,0.28,1.14,0.52,0.64,0.04,2.29,0.27,0.10,11.76
12/04/2020 15:00,0.04,0.19,0.96,1.80,0.24,0.27,0.56,0.40,1.24,0.38,0.81,0.34,0.30,0.79,0.74,0.84,0.05,1.14,0.23,0.05,11.38
12/04/2020 16:00,0.03,0.55,1.09,2.21,0.52,0.24,4.73,0.43,0.74,0.49,0.81,0.61,0.37,0.72,2.11,0.76,0.05,0.76,0.28,0.54,18.04
12/04/2020 17:00,0.02,0.46,0.99,1.68,0.35,2.64,3.03,1.57,0.98,0.86,0.38,0.45,0.58,0.65,1.40,0.73,0.20,1.96,0.37,2.88,22.19
12/04/2020 18:00,0.02,1.36,0.78,1.87,0.32,2.37,1.97,0.54,0.61,0.41,0.41,0.58,0.53,0.58,2.12,1.89,0.32,1.23,1.74,4.00,23.65
12/04/2020 19:00,0.06,0.99,0.54,0.54,0.36,1.24,1.82,0.03,0.03,0.04,0.51,0.36,0.57,0.51,1.77,0.86,0.13,0.55,0.72,2.69,14.30
12/04/2020 20:00,0.02,0.60,0.88,0.33,0.27,2.80,1.92,0.10,0.30,0.28,0.61,0.35,0.39,0.44,0.95,0.92,0.11,0.46,0.71,2.42,14.85
12/04/2020 21:00,0.02,0.59,0.76,0.52,0.15,3.55,2.03,0.51,1.76,0.55,2.31,0.22,0.47,0.37,2.72,0.88,0.28,0.44,1.15,2.04,21.32
12/04/2020 22:00,0.02,0.36,0.57,1.38,0.27,0.65,1.79,0.79,1.71,0.41,1.04,0.24,0.25,0.30,1.06,0.71,0.11,0.32,0.70,1.11,13.79
12/04/2020 23:00,0.06,0.14,0.25,1.36,0.16,0.62,1.55,0.53,0.87,0.32,0.66,0.19,0.16,0.23,0.66,0.64,0.11,0.30,0.88,1.18,10.87
13/04/2020 00:00,0.29,0.71,1.15,0.22,0.09,0.51,0.88,0.41,0.08,1.01,0.29,0.20,0.67,0.23,0.23,0.88,0.09,0.63,0.25,0.54,9.35
13/04/2020 01:00,0.31,0.50,0.69,0.13,0.12,0.22,3.17,3.14,0.10,3.24,0.14,0.17,0.39,0.24,0.18,0.88,0.05,0.58,0.22,0.17,14.64
13/04/2020 02:00,0.27,0.35,0.31,0.15,0.10,0.05,2.84,3.30,0.08,3.55,0.16,0.17,0.45,0.23,0.17,0.78,0.04,0.27,0.27,0.16,13.72
13/04/2020 03:00,0.20,0.35,0.22,0.18,0.12,0.01,0.44,3.22,0.08,3.63,0.14,0.21,0.42,0.21,0.16,0.74,0.05,0.41,0.26,0.13,11.19
13/04/2020 04:00,0.03,0.37,0.13,0.14,0.10,0.29,0.27,0.41,0.08,1.25,0.15,0.18,0.84,0.24,0.17,0.69,0.04,0.22,0.31,0.10,6.01
13/04/2020 05:00,0.06,0.33,1.65,0.08,0.11,0.35,0.35,0.39,0.08,1.01,0.15,0.15,0.19,0.20,0.16,0.72,0.04,0.20,0.29,0.11,6.63
13/04/2020 06:00,0.04,0.33,1.74,0.06,0.11,0.62,0.33,0.32,0.08,1.17,0.16,0.18,0.84,0.32,0.17,0.65,0.36,0.18,0.31,0.12,8.09
13/04/2020 07:00,0.02,0.45,0.20,0.19,0.11,0.21,0.19,0.37,0.08,0.81,0.19,0.30,0.30,0.28,0.18,0.59,0.06,0.20,0.32,0.11,5.15
13/04/2020 08:00,0.07,0.40,0.28,0.34,0.17,0.26,0.58,0.27,0.08,0.59,0.24,0.31,0.47,1.86,0.31,0.64,0.50,0.28,1.29,0.23,9.16
13/04/2020 09:00,0.03,0.76,1.14,0.47,0.69,0.36,0.40,0.32,0.10,0.41,0.13,0.27,0.34,0.95,0.55,1.19,1.12,0.34,1.01,0.20,10.78
13/04/2020 10:00,0.07,0.59,0.65,0.31,1.10,0.38,0.38,0.90,0.11,0.11,0.38,0.59,0.36,1.06,2.27,1.09,1.17,0.89,0.62,0.18,13.22
13/04/2020 11:00,0.28,0.86,0.28,0.45,1.21,0.26,0.07,0.71,0.12,0.02,1.03,0.33,0.22,1.35,1.41,1.36,0.36,1.12,1.54,0.74,13.72
13/04/2020 12:00,0.12,0.79,0.32,0.32,0.17,1.50,0.00,0.39,0.08,2.03,1.38,0.34,0.22,0.30,2.71,0.73,0.75,2.12,0.66,1.56,16.47
13/04/2020 13:00,0.13,0.70,0.26,0.21,1.04,0.65,0.19,0.19,0.08,0.74,1.75,1.35,0.21,1.80,1.11,0.66,0.05,0.81,1.21,0.16,13.31
13/04/2020 14:00,0.22,0.27,0.16,0.81,0.29,0.74,1.31,0.13,0.23,0.95,2.59,0.46,0.16,2.35,0.49,0.79,0.14,0.72,1.43,0.12,14.35
13/04/2020 15:00,1.58,0.27,0.24,1.08,1.47,0.39,0.69,0.17,0.23,0.69,0.34,0.33,0.27,2.07,0.28,1.06,0.39,0.56,0.48,0.11,12.68
13/04/2020 16:00,3.21,0.23,0.20,2.13,1.47,0.39,0.78,0.18,0.17,0.47,0.37,0.35,0.21,1.32,0.70,1.33,0.16,0.40,0.34,0.10,14.50
13/04/2020 17:00,1.38,0.72,0.25,3.51,1.57,0.31,0.53,0.88,0.08,0.83,0.45,0.32,0.19,0.28,0.51,0.72,0.37,2.75,0.44,0.56,16.64
13/04/2020 18:00,1.13,0.83,0.23,0.68,0.66,1.12,0.30,0.59,0.10,1.01,0.51,0.80,0.19,0.35,0.62,0.65,0.06,1.18,1.76,1.35,14.15
13/04/2020 19:00,1.22,0.44,0.28,0.32,0.33,0.81,0.18,0.29,0.13,1.38,0.52,0.31,0.19,0.35,0.58,0.68,0.06,1.19,1.07,0.82,11.16
13/04/2020 20:00,0.92,0.50,0.29,0.54,0.35,1.79,0.54,0.14,0.10,0.76,0.51,0.30,0.21,0.45,0.59,0.74,0.10,0.88,0.38,0.86,10.94
13/04/2020 21:00,1.57,0.62,0.36,1.20,0.30,2.44,0.47,0.55,0.08,2.23,1.28,0.79,0.19,0.49,0.73,0.67,0.10,0.86,0.54,0.98,16.45
13/04/2020 22:00,0.58,0.46,0.64,0.60,0.18,2.12,0.58,0.86,0.07,0.75,1.04,0.78,0.12,0.49,0.48,1.10,0.12,0.71,0.46,0.69,12.82
13/04/2020 23:00,0.55,0.40,0.41,0.19,0.18,0.55,0.54,0.30,0.10,0.70,1.47,0.20,0.12,0.29,0.73,1.29,0.08,0.60,0.54,0.35,9.62
14/04/2020 00:00,0.43,0.37,0.20,0.21,0.11,0.54,1.03,0.52,0.10,1.00,0.23,0.28,0.21,0.24,0.45,1.24,0.03,0.32,1.00,0.34,8.86
14/04/2020 01:00,0.43,0.36,0.29,0.18,0.11,0.18,3.43,3.28,0.09,3.20,0.19,0.19,0.19,0.26,0.32,0.63,0.05,0.33,0.93,0.14,14.79
14/04/2020 02:00,0.41,0.36,0.21,0.19,0.11,0.08,2.16,3.33,0.09,3.47,0.21,0.16,0.44,0.25,0.17,0.55,0.05,0.29,1.03,0.14,13.71
14/04/2020 03:00,0.30,0.33,0.26,0.22,0.12,0.02,0.42,3.15,0.08,3.56,0.16,0.14,0.68,0.21,0.16,0.65,0.04,0.27,0.25,0.14,11.17
14/04/2020 04:00,0.20,0.35,0.17,0.19,0.11,0.18,0.35,0.28,0.08,1.16,0.16,0.22,0.11,0.21,0.16,0.61,0.03,0.25,0.28,0.11,5.22
14/04/2020 05:00,0.15,0.35,1.64,0.15,0.10,0.30,0.36,0.42,0.08,0.95,0.18,0.18,0.11,0.24,0.16,0.52,0.05,0.23,0.31,0.10,6.58
14/04/2020 06:00,0.19,0.34,1.76,0.14,0.12,0.70,0.29,0.30,0.07,1.00,0.16,0.23,0.34,0.30,0.17,0.48,0.04,0.22,0.31,0.11,7.27
14/04/2020 07:00,0.15,0.59,0.11,0.26,0.27,1.57,0.18,0.32,0.07,0.65,0.47,0.25,0.31,0.31,0.45,0.53,0.47,0.25,0.52,0.09,7.83
14/04/2020 08:00,0.18,0.56,0.19,0.46,0.17,1.39,0.29,0.31,0.08,1.98,0.18,0.28,0.32,1.69,0.34,0.60,0.10,0.44,0.51,0.27,10.31
14/04/2020 09:00,0.19,1.12,0.69,2.12,0.50,0.20,0.18,0.23,0.09,0.45,0.34,0.31,0.50,0.72,2.06,0.61,1.04,0.73,0.35,0.10,12.56
14/04/2020 10:00,0.16,0.53,0.83,2.81,0.99,0.44,0.18,0.26,0.12,0.45,0.46,0.57,0.82,1.51,0.41,0.58,1.48,1.23,0.33,0.21,14.37
14/04/2020 11:00,0.35,0.44,0.36,1.24,0.88,0.35,0.10,0.40,0.09,0.10,0.20,0.33,0.77,0.92,1.68,0.68,0.58,0.73,0.77,0.35,11.35
14/04/2020 12:00,0.17,0.39,0.60,1.71,0.91,0.83,0.34,0.27,0.08,0.00,0.21,0.32,0.21,1.28,0.51,0.72,1.07,0.66,0.35,0.22,10.86
14/04/2020 13:00,0.19,0.41,0.80,2.92,0.54,0.81,0.59,0.31,0.10,0.06,0.26,0.25,0.24,2.41,0.48,0.80,0.30,0.81,0.34,0.47,13.09
14/04/2020 14:00,0.34,0.40,1.09,1.53,0.22,0.65,0.26,0.19,0.15,0.06,1.19,0.24,0.17,1.22,0.30,0.87,1.62,0.61,1.22,0.15,12.49
14/04/2020 15:00,0.28,0.40,0.46,0.28,1.55,0.47,0.09,0.12,0.09,0.06,0.31,0.45,0.15,0.38,0.27,1.45,0.96,1.55,0.36,0.23,9.92
14/04/2020 16:00,0.07,0.59,0.26,2.13,0.28,1.66,1.04,0.13,0.08,0.37,0.88,0.33,0.20,0.43,1.67,0.83,1.37,2.21,0.31,0.14,14.97
14/04/2020 17:00,0.04,1.29,0.83,0.29,1.01,0.67,1.48,0.13,0.17,0.54,0.76,0.27,0.29,0.35,0.60,0.71,0.08,0.90,0.33,1.47,12.23
14/04/2020 18:00,0.58,0.86,0.30,0.26,0.24,0.36,0.40,0.57,0.09,0.43,0.38,0.82,0.53,0.74,1.17,0.71,0.14,0.71,0.88,1.70,11.85
14/04/2020 19:00,3.43,1.40,0.23,0.34,0.81,1.29,0.80,0.43,0.08,0.55,1.29,0.86,0.20,0.35,0.75,0.80,0.46,1.08,0.28,0.35,15.79
14/04/2020 20:00,0.55,0.55,0.35,0.35,0.37,3.08,0.33,0.82,0.12,3.82,2.15,0.35,0.19,0.57,0.47,0.73,0.06,0.34,0.23,0.22,15.67
14/04/2020 21:00,0.90,0.99,0.49,0.30,0.27,3.73,0.53,0.36,0.12,0.51,1.52,0.24,0.25,0.57,0.69,0.63,0.11,0.57,0.50,0.28,13.57
14/04/2020 22:00,1.20,0.44,0.95,0.17,0.16,1.47,0.49,0.31,0.08,0.36,1.52,0.23,0.27,0.52,0.37,0.55,0.11,0.72,0.72,0.51,11.18
14/04/2020 23:00,0.32,0.36,0.50,0.09,0.11,0.65,0.67,0.25,0.07,0.32,0.55,0.23,0.27,0.46,0.19,0.63,0.07,0.68,0.36,0.75,7.54
15/04/2020 00:00,0.26,0.42,0.34,0.09,0.11,0.41,0.58,0.43,0.08,0.48,0.20,0.21,0.26,0.23,0.20,0.83,0.04,0.65,0.29,0.48,6.60
15/04/2020 01:00,0.07,0.34,0.25,0.18,0.13,0.01,0.49,3.51,0.11,0.70,0.12,0.17,0.27,0.25,0.18,0.74,0.05,0.53,0.19,0.17,8.44
15/04/2020 02:00,0.08,0.36,0.34,0.17,0.12,0.05,0.26,3.43,0.09,0.26,0.16,0.19,0.26,0.24,0.17,0.59,0.03,0.49,0.27,0.16,7.73
15/04/2020 03:00,0.02,0.37,0.22,0.10,0.13,0.03,0.21,0.28,0.08,0.24,0.15,0.22,0.29,0.20,0.15,0.53,0.05,0.48,0.23,0.16,4.15
15/04/2020 04:00,0.09,0.34,0.15,0.07,0.12,0.31,0.19,0.25,0.08,0.22,0.15,0.16,0.23,0.26,0.15,0.61,0.05,0.43,0.30,0.17,4.33
15/04/2020 05:00,0.02,0.37,1.69,0.09,0.12,0.34,0.19,0.34,0.08,0.30,0.11,0.15,0.46,0.19,0.16,0.61,0.04,0.42,0.28,0.16,6.10
15/04/2020 06:00,0.07,0.36,1.74,0.10,0.11,0.64,0.17,0.24,0.07,0.24,0.19,0.30,0.65,0.33,0.17,0.50,0.04,0.41,0.30,0.10,6.75
15/04/2020 07:00,0.04,0.41,0.25,2.00,0.13,0.22,0.22,0.27,0.07,0.33,0.35,0.36,0.63,0.25,0.17,0.50,0.05,0.47,0.31,0.10,7.13
15/04/2020 08:00,0.07,0.37,0.31,1.11,0.15,0.30,0.49,0.39,0.08,0.39,0.27,0.24,0.48,1.36,0.61,0.56,0.07,0.42,0.55,0.21,8.43
15/04/2020 09:00,0.28,1.19,0.22,1.63,0.24,0.32,0.65,0.53,0.09,1.11,1.14,0.29,0.26,0.89,0.87,0.61,0.50,0.72,1.84,0.13,13.52
15/04/2020 10:00,0.06,0.60,0.38,0.54,0.15,0.31,0.22,0.58,0.11,0.48,0.21,1.05,0.15,1.27,1.88,0.77,1.49,0.65,1.15,0.15,12.22
15/04/2020 11:00,0.25,0.30,0.13,0.62,0.25,0.43,0.37,0.40,0.12,0.33,0.18,0.89,0.28,2.56,0.52,0.61,1.20,0.84,0.50,0.30,11.08
15/04/2020 12:00,0.18,0.48,0.21,0.36,2.28,0.96,0.19,0.36,0.08,1.30,0.17,0.28,0.33,1.39,0.52,0.61,0.04,1.24,0.41,0.27,11.67
15/04/2020 13:00,0.29,0.38,0.27,1.51,1.20,0.66,0.20,1.09,0.08,0.55,0.39,0.27,0.43,1.68,0.54,0.65,0.43,0.56,0.39,1.16,12.73
15/04/2020 14:00,0.06,0.34,0.38,1.62,0.17,0.65,0.89,0.52,0.14,0.34,0.25,0.24,0.13,0.94,0.35,0.93,0.04,0.53,0.97,0.22,9.71
15/04/2020 15:00,0.54,0.36,0.40,0.40,1.35,0.60,0.42,0.64,0.12,0.30,0.22,0.31,0.12,0.27,0.41,0.70,0.22,0.61,0.23,0.26,8.48
15/04/2020 16:00,1.39,1.22,0.14,1.94,0.35,1.06,0.09,0.28,0.08,0.27,0.48,0.29,0.19,0.23,1.41,0.64,0.70,0.50,0.48,0.81,12.55
15/04/2020 17:00,1.72,1.22,0.28,1.17,1.62,0.43,1.33,0.29,0.12,1.06,0.31,0.35,0.53,0.27,0.72,2.03,0.03,1.64,0.50,1.29,16.91
15/04/2020 18:00,2.85,0.72,0.37,0.36,0.46,0.90,0.65,0.40,0.13,2.67,0.19,1.01,0.44,0.65,1.25,1.98,0.05,2.50,1.32,0.85,19.73
15/04/2020 19:00,2.15,0.36,1.58,0.46,0.25,1.94,0.59,0.67,0.08,1.11,0.72,0.32,0.12,1.43,0.47,1.57,0.04,0.56,0.85,0.39,15.68
15/04/2020 20:00,0.49,0.47,0.84,0.50,0.26,1.72,0.40,0.88,0.10,0.43,1.75,0.29,0.18,1.08,0.44,0.76,0.07,0.51,0.27,0.23,11.66
15/04/2020 21:00,0.37,0.61,0.36,0.43,0.25,2.33,0.82,0.65,0.13,0.36,1.11,0.24,0.24,0.54,0.38,0.74,0.12,0.81,0.51,0.55,11.54
15/04/2020 22:00,0.34,0.45,0.77,0.32,0.18,2.16,0.60,0.44,0.11,0.58,1.38,0.19,0.23,0.50,0.36,0.74,0.11,0.84,0.36,0.51,11.16
15/04/2020 23:00,0.32,0.45,0.59,0.19,0.14,0.65,0.59,0.33,0.07,0.56,0.46,0.22,0.23,0.38,0.28,0.74,0.17,0.61,0.50,0.31,7.80
16/04/2020 00:00,0.26,1.22,0.29,0.20,0.13,0.51,1.08,0.41,0.07,0.45,0.15,0.22,0.22,0.24,0.20,0.70,0.24,0.35,1.28,0.22,8.46
16/04/2020 01:00,0.12,0.44,0.27,0.13,0.11,0.09,3.42,3.37,0.11,2.73,0.16,0.16,0.23,0.25,0.20,0.70,0.18,0.35,0.34,0.15,13.51
16/04/2020 02:00,0.13,0.67,0.19,0.08,0.11,0.04,3.35,1.76,0.10,2.94,0.16,0.19,0.34,0.23,0.17,0.59,0.04,0.30,0.24,0.08,11.70
16/04/2020 03:00,0.09,0.36,0.19,0.09,0.12,0.06,0.88,0.21,0.09,2.52,0.13,0.23,0.25,0.22,0.15,0.58,0.04,0.29,0.27,0.06,6.82
16/04/2020 04:00,0.14,0.32,0.24,0.11,0.11,0.25,0.41,0.27,0.09,0.49,0.15,0.20,0.19,0.21,0.15,0.62,0.04,0.21,0.27,0.08,4.55
16/04/2020 05:00,0.09,0.33,1.65,0.18,0.11,0.21,0.34,0.31,0.08,0.54,0.14,0.15,0.41,0.25,0.16,0.59,0.05,0.22,0.34,0.11,6.28
16/04/2020 06:00,0.13,0.35,1.85,0.18,0.12,0.91,0.30,0.28,0.08,0.43,0.21,0.19,0.39,0.28,0.17,0.50,0.05,0.22,0.28,0.11,7.04
16/04/2020 07:00,0.09,0.52,0.32,2.19,0.14,1.48,0.08,0.27,0.09,0.36,0.26,0.31,0.93,0.32,0.18,0.50,0.10,0.31,0.56,0.06,9.06
16/04/2020 08:00,0.14,0.40,0.16,1.65,0.22,1.12,0.07,0.25,0.08,0.54,0.34,0.26,0.31,0.52,0.63,0.61,0.40,0.40,0.32,0.20,8.61
16/04/2020 09:00,1.30,0.76,0.18,0.73,1.25,0.36,0.17,0.24,0.08,0.22,0.32,0.25,0.27,0.86,1.08,0.63,0.97,0.82,0.31,0.07,10.88
16/04/2020 10:00,3.20,1.18,0.35,0.26,0.45,0.47,0.25,0.26,0.07,0.07,0.21,0.59,0.24,1.43,1.31,0.61,1.03,1.61,0.34,0.11,14.03
16/04/2020 11:00,0.92,0.62,1.27,0.67,0.14,0.26,0.00,0.13,0.11,0.02,0.85,0.38,0.19,1.27,0.85,0.79,0.60,1.03,0.31,0.26,10.67
16/04/2020 12:00,0.07,0.29,0.57,3.59,0.16,0.28,0.25,0.16,0.14,0.21,0.13,0.35,0.22,0.31,0.60,0.74,0.76,1.36,1.16,0.37,11.71
16/04/2020 13:00,0.31,1.01,0.13,1.88,0.15,0.86,0.18,0.38,0.09,0.19,0.79,0.37,0.17,0.28,0.86,0.81,0.05,1.84,0.28,0.34,10.98
16/04/2020 14:00,0.18,0.52,0.26,4.98,0.62,0.63,0.62,0.18,0.08,0.44,0.41,0.28,0.13,1.26,0.28,0.67,0.65,1.51,0.48,0.23,14.41
16/04/2020 15:00,0.32,0.49,0.30,0.93,1.02,2.60,1.31,0.25,0.14,0.07,0.50,0.28,0.18,1.01,0.31,2.35,0.03,1.44,0.70,0.16,14.41
16/04/2020 16:00,0.12,1.31,0.15,0.45,1.48,2.41,0.14,0.58,0.12,0.15,0.57,0.29,0.11,0.23,0.30,0.82,0.06,1.23,0.85,0.45,11.82
16/04/2020 17:00,1.08,0.97,1.23,3.90,0.60,0.32,1.39,0.82,0.08,0.44,0.29,0.31,0.43,1.00,0.54,0.73,0.76,0.95,0.83,2.10,18.74
16/04/2020 18:00,0.48,0.48,0.31,2.17,0.35,0.20,0.80,0.72,0.11,0.48,0.22,1.10,0.14,0.71,1.46,0.68,0.07,0.96,1.24,0.73,13.40
16/04/2020 19:00,1.14,1.21,0.22,1.13,0.24,0.45,0.57,0.32,0.14,0.40,0.26,0.33,0.16,1.39,0.39,0.68,0.04,0.80,0.55,1.17,11.59
16/04/2020 20:00,1.57,0.73,0.45,1.04,0.30,2.19,0.33,0.30,0.08,0.93,1.21,0.32,0.15,0.51,0.76,0.72,0.08,0.43,0.32,0.16,12.60
16/04/2020 21:00,0.62,1.07,0.45,0.39,0.36,2.38,0.49,0.33,0.08,1.53,1.92,0.32,0.19,0.56,0.67,1.19,0.14,0.61,0.29,0.61,14.20
16/04/2020 22:00,0.63,0.48,0.51,0.45,0.32,1.29,0.55,0.34,0.12,0.54,1.68,0.27,0.24,0.52,0.56,0.81,0.20,1.10,0.47,0.55,11.62
16/04/2020 23:00,0.37,0.38,0.35,0.25,0.21,0.72,0.54,0.73,0.13,0.43,1.12,0.20,0.23,0.43,0.46,0.76,0.23,0.53,0.26,0.29,8.60
17/04/2020 00:00,0.40,0.41,0.40,0.20,0.15,0.61,0.89,0.92,0.09,0.76,0.32,0.20,0.83,0.25,0.20,0.78,0.11,0.35,0.25,0.20,8.34
17/04/2020 01:00,0.18,0.35,0.37,0.15,0.13,0.23,2.90,2.96,0.07,2.91,0.11,0.25,0.43,0.24,0.19,0.72,0.06,0.32,0.21,0.12,12.92
17/04/2020 02:00,0.10,0.34,0.28,0.16,0.14,0.07,2.81,3.30,0.08,3.11,0.12,0.28,0.22,0.26,0.18,0.62,0.04,0.29,0.24,0.14,12.75
17/04/2020 03:00,0.13,0.36,0.25,0.08,0.15,0.04,0.94,2.05,0.11,0.77,0.18,0.22,0.26,0.25,0.15,0.68,0.04,1.30,0.23,0.15,8.33
17/04/2020 04:00,0.09,0.33,0.24,0.06,0.12,0.30,0.33,0.19,0.11,0.76,0.13,0.19,0.55,0.24,0.15,0.64,0.04,0.83,0.29,0.11,5.69
17/04/2020 05:00,0.14,0.33,1.61,0.07,0.15,0.34,0.34,0.33,0.09,1.07,0.11,0.18,0.56,0.23,0.16,0.62,0.03,0.22,0.28,0.10,6.95
